GEOID,cen2010_pct_vacant_hu
12075,18.48133976047309
12077,24.784033363121836
12079,17.639429312581065
12081,21.403092246221554
12083,16.046327339225847
12085,18.21556104491175
12086,12.338657920934674
12087,38.16048821165946
12089,17.752577908537802
12091,21.673682729663337
12093,24.290885515154788
12095,13.527413757407668
12097,29.31029101973941
12099,18.111358212683232
12101,17.17395862454571
12103,17.424955423978524
12105,19.10609002396751
12107,21.23362884002464
12109,16.13269509072693
12111,20.802895737398654
12113,12.121680049413218
12115,23.057794433766905
12117,9.156292917537657
12119,21.998642175536528
12121,16.755374660822376
12123,28.02617230098146
12125,10.204081632653061
12127,18.090203205022306
12129,18.072477350827867
12131,50.587166533723305
12133,17.895516858095593
13001,18.12734962406015
13003,15.303804656445202
13005,12.226619454280359
13007,16.94915254237288
13009,16.72205962597351
13011,11.784068466096116
13013,9.200757575757576
13015,10.147402254978278
13017,14.454797280282044
13019,14.53668618670341
13021,13.446355258246964
13023,12.141779788838612
13025,14.852832055404402
13027,16.208149493900855
13029,9.322749535551427
13031,11.179412377578663
13033,13.502280790674101
13035,15.774286630330234
13037,16.894977168949772
13039,14.525906981149946
13043,15.122873345935728
13045,12.150559329253257
13047,8.009471547771179
13049,12.245810055865922
13051,13.647829840014081
13053,20.438388625592417
13055,13.018128814794572
13057,7.799902865468675
13059,11.071512493146393
13061,36.67935299714558
13063,13.43966381739172
13065,14.466245427336217
13067,9.226849104680792
13069,13.152804642166343
13071,10.88962918464311
13073,7.666680376753178
13075,13.009468917249897
13077,8.965338542185725
13079,8.881330309901738
13081,15.418297000186323
13083,13.880903490759753
13085,19.10791366906475
13087,14.309278350515465
13089,10.872944046588493
13091,17.043725271380744
13093,16.466498103666243
13095,10.521800936251562
13097,9.769314135315064
13099,15.01507537688442
13101,14.698331193838253
13103,9.012271172802253
13105,15.861421266826673
13107,15.429373996789728
13109,13.529159519725559
13111,37.14444375886962
13113,6.437378962076827
13115,11.3955266207985
13117,7.211328295759695
13119,19.07514450867052
13121,13.893229315610666
13123,31.69524269500121
13125,23.502304147465438
13127,21.961882306709892
13129,11.504623395277852
13131,12.472118959107807
13133,24.965469613259668
13135,7.89855494997376
13137,14.736029979058745
13139,11.818379949146387
13141,37.667910447761194
13143,12.452185236428747
13145,11.748899007240427
13147,22.1880525870685
13149,14.529914529914532
13151,8.202997399814459
13153,9.042434633519074
13155,13.339945450037193
13157,10.142303805995285
13159,18.023728262636112
13161,12.315043156596793
13163,14.483420115100026
13165,24.378109452736318
13167,18.7621359223301
13169,9.428473648186174
13171,11.453037195611453
13173,15.085902565309484
13175,12.7620741295395
13177,5.546905410665628
13179,17.118701133515394
13181,31.44588382783117
13183,16.823977479715186
13185,9.503426606862321
13187,14.97872340425532
13189,11.05268805665844
13191,35.23861171366595
13193,18.52998696219035
13195,10.828241683638833
13197,17.709335899903753
13199,14.411971477352617
13201,13.07774991042637
13205,10.460204535349044
13207,9.785247432306257
13209,16.169344554960468
13211,10.867237687366167
13213,11.884348207021716
13215,10.411174265328334
13217,10.307234886025768
13219,6.14552208673181
13221,12.908698334361505
13223,7.721081910608095
13225,9.88235294117647
13227,17.535787321063395
13229,11.307287753568746
13231,9.281524926686217
13233,10.740477880293351
13235,13.123665307707242
13237,32.82567947516401
13239,48.55886663409868
13241,44.93624624380736
13243,23.260293763544425
13245,10.896433494341546
13247,9.752945419572011
13249,15.217391304347828
13251,16.960973438195577
13253,26.8501146549927
13255,11.995369160100086
13257,18.74111514768599
13259,21.863197650020982
13261,12.840606801351642
13263,16.68137687555163
13265,25.22167487684729
13267,17.61990768613285
13269,22.813938198553583
13271,24.03727559270933
13273,13.750000000000002
13275,12.905783813252715
13277,9.723743458683218
13279,14.566864295125164
13281,41.66343293235028
13283,15.006684491978609
13285,11.474006988518862
13287,13.069513147617808
13289,14.191263282172372
13291,35.126672359806435
13293,11.88224652577913
13295,11.970099667774086
13297,8.792970556497611
13299,16.36653191228715
13301,22.445561139028474
13303,16.58008179507019
13305,13.419132715796378
13307,26.526592252133945
13309,18.01904761904762
13311,33.719337566928154
13313,11.827364094338204
13315,17.635327635327634
13317,17.351686700271422
13319,18.297303320704255
13321,11.209598962274349
15001,18.497643457557942
15003,7.6735163951213865
15005,38.93805309734513
15007,21.995099520021483
15009,23.434547237101977
16001,6.914109775445065
16003,33.68740515933232
16005,7.559278117561989
16007,41.72202350536536
16009,17.109526895657808
16011,7.075150238523016
16013,41.37541528239203
16015,43.80196523053666
16017,30.682232761765775
16019,7.807505474314767
16021,14.570048309178743
16023,16.617429837518465
16025,41.395908543922985
16027,8.363468714431846
16029,19.21884686918785
16031,8.432871476349737
16033,35.02824858757062
16035,17.80821917808219
16037,37.60876571060264
16039,16.6255550074001
16041,9.9160777385159
16043,48.001406634626655
16045,8.508240597267221
16047,9.223699327096668
16049,21.843549862763037
16051,6.60398991057097
16053,6.925070978891496
16055,14.209285024613388
16057,8.006004503377532
16059,24.381475999154155
16061,11.861702127659575
16063,13.714574898785425
16065,5.930851063829787
16067,6.457925636007827
16069,6.8643193026723255
16071,18.9401888772298
16073,14.745869065049153
16075,7.6355505869200675
16077,10.292119565217392
16079,20.620308738139073
16081,33.351588170865284
16083,7.440782698249228
16085,62.736449232335225
16087,10.929565025391918
17001,8.266872193552711
17003,16.89965052421368
17005,9.338411623642262
17007,7.336004006009013
17009,14.744110479285133
17011,9.274809160305344
17013,26.455026455026452
17015,21.51238591916558
17017,9.698423577793008
17019,7.884068563075974
17021,9.689648525348584
17023,12.738033968090582
17025,11.03997501561524
17027,8.52981516556724
17029,8.375667022411953
17031,9.815035046980796
17033,10.368317746218683
17035,10.196963479688142
17037,6.317096326590228
17039,9.440234011434649
17041,7.985697258641239
17043,5.347592081509578
17045,10.950812223105759
17047,10.887982428616255
17049,7.240905971173644
17051,10.653622876800688
17053,9.64660936007641
17055,10.299595141700404
17057,10.24390243902439
17059,12.49089584850692
17061,12.818907497260918
17063,7.251450290058012
17065,14.985380116959066
17067,13.306016821220618
17069,23.030546623794212
17071,17.71622680951137
17073,8.068227968051984
17075,11.12102289622361
17077,10.637553362726573
17079,9.321058688147296
17081,9.372419488026425
17083,10.357432981316004
17085,28.14940327095919
17087,18.113612004287248
17089,6.354402983844832
17091,8.254873358970958
17093,5.701743508345527
17095,10.557793745067908
17097,7.144558411125197
17099,9.266077073912522
17101,11.620530565167243
17103,8.57864309920925
17105,8.065429380308272
17107,8.565292805814819
17109,9.44587003259588
17111,5.895380903136849
17113,6.5349718617204555
17115,9.153046062407132
17117,10.206634544106747
17119,7.695592027735556
17121,11.740271097507652
17123,12.73249915454853
17125,14.102020630210541
17127,10.558132995922959
17129,9.090909090909092
17131,8.480565371024735
17133,5.996117084826762
17135,10.917431192660551
17137,9.094424750241702
17139,8.019169329073481
17141,7.557289127254998
17143,8.720524122648554
17145,11.57436876723955
17147,6.699683587838767
17149,16.501069047918502
17151,26.575672420714575
17153,16.259904912836767
17155,18.37996096291477
17157,10.162690596045817
17159,10.475176360974311
17161,6.772005596447473
17163,9.637932369310704
17165,11.267846456356331
17167,7.691794307071112
17169,12.11332755131541
17171,9.963399755998372
17173,11.35051943055021
17175,9.311892296185489
17177,10.126352973144332
17179,5.859239168231448
17181,9.553255931347804
17183,10.085907814306955
17185,10.259623992837959
17187,9.94532673782869
17189,9.30517294153658
17191,10.946708463949843
17193,12.087453000974795
17195,7.8773767947225455
17197,5.155767765188357
17199,9.677525610197964
17201,8.307069424046363
17203,5.737867282931661
18001,7.707084678039035
18003,9.418204279030647
18005,9.78306846335126
18007,11.633223266446532
18009,13.468848124276981
18011,7.0537048431045095
18013,25.178032589016297
18015,16.596283783783782
18017,9.809396624984824
18019,7.384460817146684
18021,10.732290865590018
18023,9.128443810524734
18025,22.047101449275363
18027,9.157244807954454
18029,7.0794705269942
18031,10.99116781157998
18033,9.152523066408474
18035,11.156101380904177
18037,7.196272434422458
18039,9.673769079429578
18041,10.818498807120573
18043,7.785910910910911
18045,11.82453909726637
18047,10.054518767037115
18049,15.152451586320561
18051,9.491293956981906
18053,10.504877968662747
18055,11.333903096443363
18057,6.497021691080058
18059,6.474666666666666
18061,8.116608201282206
18063,5.564972770223969
18065,10.386133032694476
18067,11.318803485095271
18069,10.041126225877886
18071,9.345126909130865
18073,7.108140947752125
18075,11.799154104760872
18077,11.711271050241074
18079,11.508824260502113
18081,7.7794841921304885
18083,10.50005869233478
18085,21.170149576111022
18087,17.70966368667518
18089,9.864910179640718
18091,12.625908190224571
18093,10.73835057416722
18095,12.089456219949888
18097,12.369155367082913
18099,12.290249433106576
18101,11.909736732135395
18103,13.069319723496351
18105,7.178506775847191
18107,9.410341699425462
18109,7.166534553577862
18111,8.739635157545605
18113,13.695360286438907
18115,11.027298850574713
18117,14.210985178727114
18119,15.905262114755722
18121,23.042671614100186
18123,11.995291347851678
18125,9.572798605056668
18127,6.317714078484111
18129,9.24422236102436
18131,12.838283828382838
18133,12.165102679178567
18135,11.002299242101678
18137,9.730589022757698
18139,9.869472562599894
18141,10.256946077022873
18143,9.990421455938698
18145,9.318658280922431
18147,8.904418394950406
18149,17.551541689472725
18151,31.310316354440832
18153,12.48461796621546
18155,18.816663312537734
18157,7.826038033082031
18159,8.888253786796227
18161,9.292991664093856
18163,10.299627724299123
18165,11.605235042735043
18167,10.096509150980307
18169,9.836991038035423
18171,9.320652173913043
18173,7.015659215799694
18175,11.21112929623568
18177,11.814224441457014
18179,7.539240072047345
18181,24.89591364687741
18183,8.962957776066101
19001,10.978907517577069
19003,14.676616915422885
19005,23.263752133385847
19007,15.166591285994272
19009,11.944818304172275
19011,7.147363677332132
19013,6.114123141338773
19015,8.74447090847227
19017,5.345436207766011
19019,8.998661909009813
19021,8.680344785722957
19023,8.410655492367555
19025,16.953797963978072
19027,7.391211604095563
19029,9.270216962524655
19031,6.857638888888889
19033,12.692325046248252
19035,9.866712826726674
19037,8.364148617714386
19039,9.422418012726382
19041,9.675018605805011
19043,15.557284142682521
19045,6.947959324529518
19047,7.633587786259542
19049,7.410124724871607
19051,11.083333333333334
19053,15.936358894105373
19055,12.03288490284006
19057,8.265443755057998
19059,41.209432640672425
19061,5.483812995815255
19063,10.970996216897856
19065,9.667294413057125
19067,8.503853308530427
19069,11.48344912137311
19071,10.696589915476537
19073,12.098548174219093
19075,7.215189873417721
19077,21.05628908964559
19079,9.405734866324975
19081,11.050656660412757
19083,11.284046692607005
19085,11.053335314217797
19087,7.415458937198068
19089,9.686283489809938
19091,10.140905209222886
19093,10.91652072387624
19095,8.00496004408928
19097,11.959638874137015
19099,8.497620666213459
19101,9.849881485383197
19103,5.810566941233226
19105,8.19212209628549
19107,10.606367876698439
19109,10.539674058242051
19111,9.842641160135761
19113,6.630822430109158
19115,13.114754098360656
19117,12.954223690420008
19119,8.374587458745875
19121,8.071406774488862
19123,8.099528978087243
19125,8.559724018973695
19127,7.682252985562356
19129,8.250122769684072
19131,9.381443298969073
19133,13.774749840323611
19135,17.27600411946447
19137,12.99866386715022
19139,8.364042434394193
19141,8.723116258083923
19143,10.301003344481606
19145,10.973402033143016
19147,13.699222126188419
19149,6.398104265402843
19151,14.786505007907222
19153,6.619591576960639
19155,6.49631324688533
19157,15.577159459157446
19159,21.660926138538077
19161,17.44335973475778
19163,7.057840885362289
19165,8.2461205341032109
19167,5.660070038276733
19169,5.580472423822338
19171,10.545969611125418
19173,13.775345992919213
19175,11.217786760990398
19177,15.313351498637603
19179,9.60367747546279
19181,6.036688258668554
19183,8.144178226145439
19185,17.4346201743462
19187,8.541238626357499
19189,11.494031574894109
19191,8.301800252264648
19193,5.862501205283965
19195,10.597519729425029
19197,13.845918211058356
20001,12.06231930613556
20003,12.365591397849462
20005,10.715307582260372
20007,22.640144665461122
20009,11.129489603024574
20011,16.478303334728615
20013,14.333542582130152
20015,7.928467265331185
20017,23.486360612109113
20019,25.023255813953487
20021,12.790697674418606
20023,16.99604743083004
20025,18.6784140969163
20027,11.94952993567541
20029,16.07641124704872
20031,11.781029263370334
20033,21.0727969348659
20035,13.038053649407361
20037,11.63979551710578
20039,24.202420242024203
20041,10.0200624164066
20043,12.304250559284116
20045,6.7514069889366795
20047,20.415647921760392
20049,27.045454545454543
20051,7.489123679303915
20053,23.958011732016054
20055,6.907200964145827
20057,7.163681799250313
20059,9.35677760832511
20061,12.585244885306881
20063,15.950473415877639
20065,19.40700808625337
20067,7.775891341256366
20069,7.991452991452991
20071,16.534181240063592
20073,26.548672566371685
20075,14.239482200647249
20077,18.324775353016687
20079,7.682246850691815
20081,9.36374549819928
20083,17.471736896197328
20085,9.53452154351964
20087,9.730392156862745
20089,28.641732283464567
20091,6.04181470708961
20093,10.025706940874036
20095,15.479308538501835
20097,16.885245901639344
20099,12.584225128814902
20101,19.29292929292929
20103,7.840540823082552
20105,23.658798283261802
20107,26.184355490268086
20109,15.405968077723802
20111,12.692787294086763
20113,7.648769750805755
20115,15.825765220316178
20117,11.631730374023839
20119,14.264264264264265
20121,7.801364670204701
20123,15.351941747572814
20125,13.246471226927254
20127,20.33686837180287
20129,14.792092706203135
20131,9.798334064007014
20133,11.553307600159723
20135,21.551724137931032
20137,14.909520062942565
20139,12.674930027988804
20141,21.033544877606527
20143,11.622885930190716
20145,15.4505076142132
20147,20.236142997704164
20149,8.671458381636912
20151,12.361541869738591
20153,19.34156378600823
20155,8.771309330126618
20157,20.959332638164753
20159,14.116094986807386
20161,8.563731745356586
20163,19.147398843930635
20165,19.154628143392188
20167,18.84910485933504
20169,6.991411144765777
20171,9.575923392612859
20173,8.54990477000657
20175,7.455650663689369
20177,8.263836239575435
20179,13.122529644268774
20181,17.15374841168996
20183,21.68458781362007
20185,17.766278568348426
20187,16.666666666666664
20189,11.361665221162186
20191,12.986654394845834
20193,9.615384615384617
20195,19.2627824019025
20197,15.184381778741866
20199,20.6145966709347
20201,16.277495769881554
20203,15.464895635673626
20205,15.997436992738145
20207,24.629080118694365
20209,12.5069291503738
21001,14.974323062558357
21003,15.676372622757064
21005,8.305029034732113
21007,12.561132561132563
21009,11.408171774025433
21011,15.13413506012951
21013,10.392276113729663
21015,6.365645447848507
21017,10.653074941189649
21019,9.246433976975647
21021,10.047108512020793
21023,13.619791666666666
21025,11.827956989247312
21027,26.368767638758232
21029,5.6108875093799035
21031,13.952696954228347
21033,14.287984742530197
21035,14.032659839468586
21037,8.739215140551071
21039,13.31421548545678
21041,13.5221465076661
21043,12.598489156039314
21045,15.17296647522372
21047,11.252927797956481
21049,9.162103654654272
21051,12.87887323943662
21053,17.943890039540573
21055,17.246662289341213
21057,21.86991869918699
21059,6.834410884878896
21061,24.895623936910468
21063,17.73954316226639
21065,12.833211944646758
21067,8.964930452796684
21069,13.49841461573305
21071,11.636863823933975
21073,10.801243308582283
21075,15.06524317912218
21077,16.53460116217644
21079,10.652552592791102
21081,13.35747334540334
21083,10.723013649639388
21085,25.654450261780106
21087,13.580015026296019
21089,10.159216166564605
21091,12.024638457418318
21093,7.877765192667761
21095,12.758084807222675
21097,10.53849902534113
21099,17.08143474704989
21101,7.947834645669291
21103,10.19578313253012
21105,13.407344150298888
21107,10.387157695939566
21109,15.89759313199448
21111,8.424067579735556
21113,8.737261393616471
21115,11.878765060240964
21117,8.998912649510691
21119,14.032971451548049
21121,12.171211598205039
21123,9.024627349319507
21125,9.557494301658414
21127,14.370024704913535
21129,15.30849825378347
21131,13.698370594922318
21133,13.679855184897855
21135,15.182842153988583
21137,9.631204362695259
21139,17.392205638474294
21141,13.558635221654916
21143,31.392193696514298
21145,9.176614434183854
21147,13.720527507659519
21149,10.107879924953096
21151,8.760665468139143
21153,10.77310924369748
21155,10.070887313615252
21157,16.986283972567946
21159,12.54841208365608
21161,13.251079580505861
21163,10.976024485631696
21165,34.82905982905983
21167,12.664721858967912
21169,13.37321085238197
21171,13.355111452728671
21173,10.804342251474484
21175,16.638078902229847
21177,12.022775385064604
21179,6.910096818810511
21181,13.860778902177245
21183,10.206478128975437
21185,6.07598607888631
21187,23.74866879659212
21189,17.783505154639176
21191,13.330178261555451
21193,11.508091626925182
21195,11.800422386483632
21197,13.647731332618793
21199,18.194828737715866
21201,17.62557077625571
21203,12.37180319356095
21205,12.254999010097011
21207,25.938156709696784
21209,9.817126871470757
21211,7.738166927616525
21213,9.172831203765972
21215,8.039976133651551
21217,9.499263622974963
21219,12.088535754824063
21221,24.67349551856594
21223,12.977099236641221
21225,9.640123758345547
21227,7.515405628613175
21229,10.646312450436161
21231,20.983366843355878
21233,11.185983827493262
21235,10.49057101411051
21237,16.256830601092894
21239,8.44925777238353
22001,10.028754874542088
22003,12.503852871673688
22005,7.341114162416634
22007,15.602357260168102
22009,14.466245427336217
22011,12.506648936170212
22013,24.358642135268205
22015,8.380782557597618
22017,8.82725747134645
22019,9.824758097930731
22021,21.80616740088106
22023,28.3328694684108
22025,21.38609801107238
22027,22.471331014044583
22029,18.86390280294149
22031,14.060211554109031
22033,8.164267452349309
22035,12.121212121212121
22037,12.378337908659844
22039,12.50170508798254
22041,12.508301970334292
22043,15.642583839747918
22045,9.832311940197993
22047,12.86692374281892
22049,18.4765625
22051,10.303751288761994
22053,11.536149105666617
22055,7.078030238318954
22057,8.024467368202789
22059,16.646341463414636
22061,9.651419477385904
22063,8.297787522423759
22065,16.215653621981684
22067,12.637849150768735
22069,15.995050303975896
22071,25.13902346547584
22073,8.979389277461577
22075,15.82951229679033
22077,18.40071877807727
22079,9.487464980964011
22081,15.891472868217054
22083,12.411553184085374
22085,31.903750884642605
22087,21.27545551982851
22089,6.7299959790912744
22091,15.864077669902912
22093,8.72856298048492
22095,8.823529411764707
22097,10.744704695730135
22099,12.41967093569117
22101,11.164669098488796
22103,8.270448161656814
22105,9.861602060990954
22107,35.299374441465595
22109,8.649486180417892
22111,19.407720782654682
22113,13.259361997226074
22115,10.581813091960996
22117,13.907505109558437
22119,14.475589573851883
22121,6.82110682110682
22123,11.771700356718192
22125,22.091426329213263
22127,24.398672933370197
23001,9.727031982073742
23003,21.675225783601913
23005,15.374629481382115
23007,40.11700216500069
23009,39.72476607605017
23011,16.14511579085482
23013,27.31637466307278
23015,35.51696249946792
23017,32.60296768825406
23019,14.749526130517197
23021,48.98956975228161
23023,17.497812773403325
23025,28.270470084072098
23027,23.810627840118705
23029,37.82009477848789
23031,23.412402030763996
24001,12.410314910990364
24003,6.202425645223511
24005,5.633420931881701
24009,8.605683836589698
24011,9.820501409286456
24013,4.19831426465404
24015,10.3058170936428
24017,6.820952276986336
24019,18.315814908783377
24021,5.919943196946836
24023,36.0507054206004
24025,5.584276953345753
24027,4.14798411449278
24029,22.59929851170727
24031,5.0063180856865435
24033,7.35567459519413
24035,10.54617676266137
24037,8.909452061431132
24039,21.042228212039532
24041,17.46947949123972
24043,8.430624527247016
24045,9.642649058069528
24047,60.126639042852794
24510,15.768239041407552
25001,40.2580468052982
25003,18.124890523734454
25005,7.601882577482812
25007,57.13288340702816
25009,6.780025688336583
25011,9.763611588364238
25013,6.373357616755561
25015,6.231330766896155
25017,5.116960019869151
25019,63.599586847994495
25021,4.603138789535396
25023,9.50984457511703
25025,7.211858444102155
25027,7.254856359474644
26001,54.04136187121827
26003,40.524870308208726
26005,14.988062962813094
26007,20.32018937270292
26009,44.51301615798923
26011,31.643374477200858
26013,34.64895635673624
26015,16.508700481303222
26017,7.501036914143509
26019,40.175424215099596
26021,18.028652401133616
26023,21.217791852598246
26025,11.510107794633203
26027,20.407926758604706
26029,36.912284770131606
26031,39.15728494917477
26033,32.57893003340705
26035,44.19145181422976
26037,6.284411141879785
26039,45.76271186440678
26041,20.886514297021865
26043,18.80629020729092
26045,7.557917109458023
26047,36.15752910251596
26049,11.956499115412635
26051,39.15233137166139
26053,34.81241315423807
26055,15.074881607730955
26057,9.1009241691658
26059,18.224019855678634
26061,23.631680618158406
26063,32.31756214915798
26065,8.343433843718307
26067,10.63039793365082
26069,42.48887149635572
26071,39.360661085136456
26073,9.848137838694901
26075,12.506838665092573
