GEOID,year,county-response-rate,us-response-rate
08085,2010,65.9,66.5
08087,2010,66.4,66.5
08089,2010,58.4,66.5
08091,2010,46.7,66.5
08093,2010,39.9,66.5
08095,2010,70.4,66.5
08097,2010,39.8,66.5
08099,2010,57.8,66.5
08101,2010,65.8,66.5
08103,2010,55.6,66.5
08105,2010,50,66.5
08107,2010,43,66.5
08109,2010,40.3,66.5
08111,2010,31.5,66.5
08113,2010,31.2,66.5
08115,2010,61.4,66.5
08117,2010,27.8,66.5
08119,2010,56.8,66.5
08121,2010,60.3,66.5
08123,2010,65.5,66.5
08125,2010,66.4,66.5
09001,2010,69.5,66.5
09003,2010,71.4,66.5
09005,2010,67.8,66.5
09007,2010,70.5,66.5
09009,2010,69,66.5
09011,2010,66.4,66.5
09013,2010,73.3,66.5
09015,2010,62.6,66.5
10001,2010,68.6,66.5
10003,2010,70.7,66.5
10005,2010,49.6,66.5
11001,2010,66,66.5
12001,2010,62.2,66.5
12003,2010,58.6,66.5
12005,2010,62.8,66.5
12007,2010,57.5,66.5
12009,2010,67.7,66.5
12011,2010,63.7,66.5
12013,2010,53.7,66.5
12015,2010,60.3,66.5
12017,2010,65.6,66.5
12019,2010,69.9,66.5
12021,2010,54.1,66.5
12023,2010,57.2,66.5
12027,2010,53.3,66.5
12029,2010,42.7,66.5
12031,2010,63.4,66.5
12033,2010,64.9,66.5
12035,2010,64.3,66.5
12037,2010,32.5,66.5
12039,2010,56.6,66.5
12041,2010,56.4,66.5
12043,2010,41.4,66.5
12045,2010,45,66.5
12047,2010,45,66.5
12049,2010,50.9,66.5
12051,2010,46.5,66.5
12053,2010,69.9,66.5
12055,2010,59.2,66.5
12057,2010,65.3,66.5
12059,2010,57.4,66.5
12061,2010,63.9,66.5
12063,2010,55.5,66.5
12065,2010,54.5,66.5
12067,2010,46.2,66.5
12069,2010,65.2,66.5
12071,2010,55.3,66.5
12073,2010,64.7,66.5
12075,2010,55.8,66.5
12077,2010,45.5,66.5
12079,2010,51.6,66.5
12081,2010,62.8,66.5
12083,2010,63.8,66.5
12085,2010,65.2,66.5
12086,2010,65.5,66.5
12087,2010,54.7,66.5
12089,2010,57.6,66.5
12091,2010,65.3,66.5
12093,2010,52.7,66.5
12095,2010,62,66.5
12097,2010,52.7,66.5
12099,2010,63,66.5
12101,2010,65.5,66.5
12103,2010,64.8,66.5
12105,2010,60.3,66.5
12107,2010,52.1,66.5
12109,2010,66.8,66.5
12111,2010,61.7,66.5
12113,2010,69.8,66.5
12115,2010,62.3,66.5
12117,2010,69,66.5
12119,2010,64.3,66.5
12121,2010,57.2,66.5
12123,2010,47.1,66.5
12125,2010,56.3,66.5
12127,2010,62.8,66.5
12129,2010,61.2,66.5
12131,2010,57.5,66.5
12133,2010,57.9,66.5
13001,2010,56.5,66.5
13003,2010,48.5,66.5
13005,2010,56.5,66.5
13007,2010,42.4,66.5
13009,2010,57.1,66.5
13011,2010,63,66.5
13013,2010,64.2,66.5
13015,2010,66.8,66.5
13017,2010,57.1,66.5
13019,2010,55.9,66.5
13021,2010,60.5,66.5
13023,2010,57.9,66.5
13025,2010,49.7,66.5
13027,2010,53.5,66.5
13029,2010,62.5,66.5
13031,2010,55.4,66.5
13033,2010,58.3,66.5
13035,2010,59.6,66.5
13037,2010,51.4,66.5
13039,2010,60.1,66.5
13043,2010,52.9,66.5
13045,2010,61.8,66.5
13047,2010,71,66.5
13049,2010,49.4,66.5
13051,2010,61.4,66.5
13053,2010,44.1,66.5
13055,2010,61.1,66.5
13057,2010,70.6,66.5
13059,2010,63.2,66.5
13061,2010,39.1,66.5
13063,2010,56.9,66.5
13065,2010,50.5,66.5
13067,2010,66.7,66.5
13069,2010,60.3,66.5
13071,2010,61.1,66.5
13073,2010,72.6,66.5
13075,2010,55.3,66.5
13077,2010,69.7,66.5
13079,2010,57.6,66.5
13081,2010,55.7,66.5
13083,2010,61.1,66.5
13085,2010,59.5,66.5
13087,2010,60.4,66.5
13089,2010,63.6,66.5
13091,2010,49.4,66.5
13093,2010,50.5,66.5
13095,2010,66.5,66.5
13097,2010,62.6,66.5
13099,2010,50.7,66.5
13101,2010,50.3,66.5
13103,2010,60,66.5
13105,2010,64.6,66.5
13107,2010,52.2,66.5
13109,2010,51.5,66.5
13111,2010,44.2,66.5
13113,2010,72.9,66.5
13115,2010,63.5,66.5
13117,2010,70.9,66.5
13119,2010,58.5,66.5
13121,2010,60.5,66.5
13123,2010,46,66.5
13125,2010,66.1,66.5
13127,2010,60.1,66.5
13129,2010,64.8,66.5
13131,2010,61.9,66.5
13133,2010,55.6,66.5
13135,2010,66.3,66.5
13137,2010,58.5,66.5
13139,2010,67.5,66.5
13141,2010,38.7,66.5
13143,2010,62,66.5
13145,2010,66.1,66.5
13147,2010,61.6,66.5
13149,2010,60.4,66.5
13151,2010,69,66.5
13153,2010,66.2,66.5
13155,2010,60.5,66.5
13157,2010,64.5,66.5
13159,2010,63,66.5
13161,2010,52.5,66.5
13163,2010,50.4,66.5
13165,2010,55,66.5
13167,2010,52.7,66.5
13169,2010,57,66.5
13171,2010,59.6,66.5
13173,2010,52.1,66.5
13175,2010,61.4,66.5
13177,2010,71.5,66.5
13179,2010,59.4,66.5
13181,2010,54.5,66.5
13183,2010,39.6,66.5
13185,2010,65.8,66.5
13187,2010,62.5,66.5
13189,2010,64.2,66.5
13191,2010,39.7,66.5
13193,2010,53.6,66.5
13195,2010,64.8,66.5
13197,2010,50.4,66.5
13199,2010,53.4,66.5
13201,2010,59.1,66.5
13205,2010,63.6,66.5
13207,2010,61.4,66.5
13209,2010,47.8,66.5
13211,2010,58.7,66.5
13213,2010,58.1,66.5
13215,2010,64.3,66.5
13217,2010,64.6,66.5
13219,2010,73.4,66.5
13221,2010,62.3,66.5
13223,2010,69.1,66.5
13225,2010,58.3,66.5
13227,2010,58.3,66.5
13229,2010,65.7,66.5
13231,2010,58.8,66.5
13233,2010,62,66.5
13235,2010,39.1,66.5
13237,2010,49.9,66.5
13239,2010,28.5,66.5
13241,2010,32.1,66.5
13243,2010,39.6,66.5
13245,2010,63.5,66.5
13247,2010,63.6,66.5
13249,2010,41.8,66.5
13251,2010,55,66.5
13253,2010,47.5,66.5
13255,2010,64.8,66.5
13257,2010,59.9,66.5
13259,2010,49,66.5
13261,2010,58.3,66.5
13263,2010,48.6,66.5
13265,2010,50.9,66.5
13267,2010,48.2,66.5
13269,2010,52.3,66.5
13271,2010,35.7,66.5
13273,2010,60.4,66.5
13275,2010,60.5,66.5
13277,2010,62.3,66.5
13279,2010,59.2,66.5
13281,2010,43.2,66.5
13283,2010,56.5,66.5
13285,2010,63.3,66.5
13287,2010,57.7,66.5
13289,2010,50.7,66.5
13291,2010,50.8,66.5
13293,2010,65,66.5
13295,2010,66.6,66.5
13297,2010,66.1,66.5
13299,2010,61.4,66.5
13301,2010,53.8,66.5
13303,2010,60.1,66.5
13305,2010,61.3,66.5
13307,2010,45.8,66.5
13309,2010,36.7,66.5
13311,2010,51,66.5
13313,2010,62.7,66.5
13315,2010,36.9,66.5
13317,2010,58.5,66.5
13319,2010,50.3,66.5
13321,2010,67.8,66.5
15001,2010,52.7,66.5
15003,2010,71,66.5
15005,2010,0,66.5
15007,2010,52.1,66.5
15009,2010,49,66.5
16001,2010,75.1,66.5
16003,2010,51,66.5
16005,2010,70.9,66.5
16007,2010,50,66.5
16009,2010,64.8,66.5
16011,2010,69.2,66.5
16013,2010,43,66.5
16015,2010,47.8,66.5
16017,2010,51,66.5
16019,2010,72.9,66.5
16021,2010,64.2,66.5
16023,2010,60.1,66.5
16025,2010,44.8,66.5
16027,2010,70.8,66.5
16029,2010,57.1,66.5
16031,2010,64,66.5
16033,2010,44.8,66.5
16035,2010,59.3,66.5
16037,2010,53.9,66.5
16039,2010,63.9,66.5
16041,2010,66.4,66.5
16043,2010,39.1,66.5
16045,2010,70.6,66.5
16047,2010,64.3,66.5
16049,2010,61.9,66.5
16051,2010,70,66.5
16053,2010,69.8,66.5
16055,2010,66.1,66.5
16057,2010,65.8,66.5
16059,2010,59.4,66.5
16061,2010,66,66.5
16063,2010,46.6,66.5
16065,2010,76.3,66.5
16067,2010,66.4,66.5
16069,2010,72,66.5
16071,2010,66.5,66.5
16073,2010,58.2,66.5
16075,2010,69.5,66.5
16077,2010,68.6,66.5
16079,2010,48.9,66.5
16081,2010,23.7,66.5
16083,2010,69.6,66.5
16085,2010,31.3,66.5
16087,2010,68,66.5
17001,2010,75.3,66.5
17003,2010,53.8,66.5
17005,2010,69.4,66.5
17007,2010,74.9,66.5
17009,2010,65.3,66.5
17011,2010,73.4,66.5
17013,2010,57.1,66.5
17015,2010,65.5,66.5
17017,2010,70.3,66.5
17019,2010,70.4,66.5
17021,2010,72,66.5
17023,2010,69.8,66.5
17025,2010,71.2,66.5
17027,2010,76.6,66.5
17029,2010,70.6,66.5
17031,2010,66.1,66.5
17033,2010,72.4,66.5
17035,2010,59.8,66.5
17037,2010,71.7,66.5
17039,2010,70.4,66.5
17041,2010,73.8,66.5
17043,2010,77.3,66.5
17045,2010,69.4,66.5
17047,2010,75.2,66.5
17049,2010,77.4,66.5
17051,2010,70.2,66.5
17053,2010,75.2,66.5
17055,2010,65.3,66.5
17057,2010,71.7,66.5
17059,2010,56.5,66.5
17061,2010,68,66.5
17063,2010,74.7,66.5
17065,2010,65.4,66.5
17067,2010,66.1,66.5
17069,2010,56.7,66.5
17071,2010,61.6,66.5
17073,2010,74.9,66.5
17075,2010,72,66.5
17077,2010,62.2,66.5
17079,2010,77.5,66.5
17081,2010,68.5,66.5
17083,2010,72.9,66.5
17085,2010,60,66.5
17087,2010,60.6,66.5
17089,2010,75.2,66.5
17091,2010,71.4,66.5
17093,2010,76.8,66.5
17095,2010,72.1,66.5
17097,2010,75.5,66.5
17099,2010,72.9,66.5
17101,2010,70.9,66.5
17103,2010,75.4,66.5
17105,2010,75.5,66.5
17107,2010,73.1,66.5
17109,2010,67.3,66.5
17111,2010,77.8,66.5
17113,2010,72.6,66.5
17115,2010,70.7,66.5
17117,2010,71.4,66.5
17119,2010,73.9,66.5
17121,2010,70.6,66.5
17123,2010,70.3,66.5
17125,2010,71.2,66.5
17127,2010,68.6,66.5
17129,2010,73,66.5
17131,2010,74.2,66.5
17133,2010,81.2,66.5
17135,2010,68.8,66.5
17137,2010,73,66.5
17139,2010,76.1,66.5
17141,2010,73.9,66.5
17143,2010,71.4,66.5
17145,2010,72.3,66.5
17147,2010,78.7,66.5
17149,2010,64.8,66.5
17151,2010,52.7,66.5
17153,2010,56.8,66.5
17155,2010,67.2,66.5
17157,2010,73.5,66.5
17159,2010,72.5,66.5
17161,2010,72.2,66.5
17163,2010,70,66.5
17165,2010,65.4,66.5
17167,2010,72.9,66.5
17169,2010,68.5,66.5
17171,2010,72.8,66.5
17173,2010,72,66.5
17175,2010,73.5,66.5
17177,2010,72.8,66.5
17179,2010,77.7,66.5
17181,2010,68.8,66.5
17183,2010,70.2,66.5
17185,2010,71.3,66.5
17187,2010,70.8,66.5
17189,2010,74.8,66.5
17191,2010,71.9,66.5
17193,2010,70.4,66.5
17195,2010,74.7,66.5
17197,2010,76.9,66.5
17199,2010,69.2,66.5
17201,2010,72.5,66.5
17203,2010,79.7,66.5
18001,2010,73.7,66.5
18003,2010,70.9,66.5
18005,2010,70.5,66.5
18007,2010,69.8,66.5
18009,2010,67.6,66.5
18011,2010,76.2,66.5
18013,2010,58.9,66.5
18015,2010,66.7,66.5
18017,2010,70.7,66.5
18019,2010,71.2,66.5
18021,2010,68.5,66.5
18023,2010,69.9,66.5
18025,2010,63.7,66.5
18027,2010,72.8,66.5
18029,2010,75.2,66.5
18031,2010,71.5,66.5
18033,2010,70.6,66.5
18035,2010,66.9,66.5
18037,2010,79.3,66.5
18039,2010,68.7,66.5
18041,2010,70.7,66.5
18043,2010,73.4,66.5
18045,2010,71.2,66.5
18047,2010,73.1,66.5
18049,2010,67.6,66.5
18051,2010,71.7,66.5
18053,2010,70.5,66.5
18055,2010,64.6,66.5
18057,2010,77.3,66.5
18059,2010,76.2,66.5
18061,2010,72.5,66.5
18063,2010,78.2,66.5
18065,2010,67.9,66.5
18067,2010,70.1,66.5
18069,2010,71.4,66.5
18071,2010,70.5,66.5
18073,2010,72.4,66.5
18075,2010,69.9,66.5
18077,2010,68.5,66.5
18079,2010,68.8,66.5
18081,2010,73.2,66.5
18083,2010,69.5,66.5
18085,2010,61.9,66.5
18087,2010,68.5,66.5
18089,2010,67.5,66.5
18091,2010,67.6,66.5
18093,2010,68.4,66.5
18095,2010,68.5,66.5
18097,2010,65.3,66.5
18099,2010,71.2,66.5
18101,2010,68.8,66.5
18103,2010,67.5,66.5
18105,2010,69,66.5
18107,2010,69.5,66.5
18109,2010,72.9,66.5
18111,2010,69.8,66.5
18113,2010,69,66.5
18115,2010,67.8,66.5
18117,2010,67.8,66.5
18119,2010,61.8,66.5
18121,2010,62.4,66.5
18123,2010,73.3,66.5
18125,2010,70.2,66.5
18127,2010,74.6,66.5
18129,2010,73.8,66.5
18131,2010,66.8,66.5
18133,2010,67.8,66.5
18135,2010,66.9,66.5
18137,2010,67.8,66.5
18139,2010,71.2,66.5
18141,2010,70.5,66.5
18143,2010,69.3,66.5
18145,2010,72.2,66.5
18147,2010,70.7,66.5
18149,2010,64.7,66.5
18151,2010,55.9,66.5
18153,2010,69.5,66.5
18155,2010,54.6,66.5
18157,2010,70.7,66.5
18159,2010,71.6,66.5
18161,2010,69.4,66.5
18163,2010,70.6,66.5
18165,2010,67.6,66.5
18167,2010,70.3,66.5
18169,2010,71.1,66.5
18171,2010,70.5,66.5
18173,2010,75.8,66.5
18175,2010,67.8,66.5
18177,2010,69.1,66.5
18179,2010,74.3,66.5
18181,2010,59.4,66.5
18183,2010,74.8,66.5
19001,2010,74.4,66.5
19003,2010,69.1,66.5
19005,2010,63.5,66.5
19007,2010,65,66.5
19009,2010,74,66.5
19011,2010,73.3,66.5
19013,2010,74.6,66.5
19015,2010,72.8,66.5
19017,2010,80.1,66.5
19019,2010,73.5,66.5
19021,2010,73,66.5
19023,2010,77.6,66.5
19025,2010,69.9,66.5
19027,2010,78.1,66.5
19029,2010,73.4,66.5
19031,2010,75.9,66.5
19033,2010,73.5,66.5
19035,2010,73.8,66.5
19037,2010,76.9,66.5
19039,2010,68.3,66.5
19041,2010,71.3,66.5
19043,2010,71.4,66.5
19045,2010,74.2,66.5
19047,2010,72.8,66.5
19049,2010,74.6,66.5
19051,2010,70.4,66.5
19053,2010,60.6,66.5
19055,2010,73.8,66.5
19057,2010,72.5,66.5
19059,2010,56.2,66.5
19061,2010,78.7,66.5
19063,2010,68.4,66.5
19065,2010,75.2,66.5
19067,2010,75.1,66.5
19069,2010,70.5,66.5
19071,2010,69.6,66.5
19073,2010,69,66.5
19075,2010,80.1,66.5
19077,2010,65.9,66.5
19079,2010,73,66.5
19081,2010,72.6,66.5
19083,2010,72.3,66.5
19085,2010,70,66.5
19087,2010,72.7,66.5
19089,2010,74.4,66.5
19091,2010,73.5,66.5
19093,2010,73.4,66.5
19095,2010,75.9,66.5
19097,2010,71.6,66.5
19099,2010,72.2,66.5
19101,2010,68.9,66.5
19103,2010,74.9,66.5
19105,2010,75.4,66.5
19107,2010,71,66.5
19109,2010,73.5,66.5
19111,2010,71.7,66.5
19113,2010,73.1,66.5
19115,2010,65.1,66.5
19117,2010,66.6,66.5
19119,2010,75.3,66.5
19121,2010,74.1,66.5
19123,2010,70.3,66.5
19125,2010,74.4,66.5
19127,2010,72.5,66.5
19129,2010,70.9,66.5
19131,2010,76.9,66.5
19133,2010,69.6,66.5
19135,2010,66.5,66.5
19137,2010,70.7,66.5
19139,2010,73.3,66.5
19141,2010,75.2,66.5
19143,2010,72.7,66.5
19145,2010,71.1,66.5
19147,2010,69.7,66.5
19149,2010,76.4,66.5
19151,2010,70.1,66.5
19153,2010,73,66.5
19155,2010,72.2,66.5
19157,2010,67.5,66.5
19159,2010,62.1,66.5
19161,2010,68.5,66.5
19163,2010,72.8,66.5
19165,2010,76.1,66.5
19167,2010,79.2,66.5
19169,2010,76.7,66.5
19171,2010,71.8,66.5
19173,2010,67.6,66.5
19175,2010,68.7,66.5
19177,2010,66.4,66.5
19179,2010,70.5,66.5
19181,2010,75.1,66.5
19183,2010,74.2,66.5
19185,2010,64.1,66.5
19187,2010,71.2,66.5
19189,2010,73,66.5
19191,2010,75.2,66.5
19193,2010,71.4,66.5
19195,2010,74.5,66.5
19197,2010,68.5,66.5
20001,2010,66.2,66.5
20003,2010,70.2,66.5
20005,2010,67.6,66.5
20007,2010,61.7,66.5
20009,2010,71.1,66.5
20011,2010,61.5,66.5
20013,2010,68.6,66.5
20015,2010,72.7,66.5
20017,2010,56.1,66.5
20019,2010,57,66.5
20021,2010,63.8,66.5
20023,2010,65.7,66.5
20025,2010,63.1,66.5
20027,2010,70.4,66.5
20029,2010,65.7,66.5
20031,2010,67.8,66.5
20033,2010,61.2,66.5
20035,2010,66.6,66.5
20037,2010,65.6,66.5
20039,2010,58.6,66.5
20041,2010,71.7,66.5
20043,2010,64.5,66.5
20045,2010,72.8,66.5
20047,2010,64.2,66.5
20049,2010,56.9,66.5
20051,2010,72.2,66.5
20053,2010,63.4,66.5
20055,2010,65.5,66.5
20057,2010,63.1,66.5
20059,2010,70.8,66.5
20061,2010,61.2,66.5
20063,2010,70.7,66.5
20065,2010,66.6,66.5
20067,2010,64.7,66.5
20069,2010,68.9,66.5
20071,2010,60.4,66.5
20073,2010,61.3,66.5
20075,2010,51.4,66.5
20077,2010,65,66.5
20079,2010,74.2,66.5
20081,2010,63.2,66.5
20083,2010,55.8,66.5
20085,2010,71.1,66.5
20087,2010,71.1,66.5
20089,2010,58.1,66.5
20091,2010,76.1,66.5
20093,2010,59,66.5
20095,2010,69.8,66.5
20097,2010,60.3,66.5
20099,2010,64.3,66.5
20101,2010,63.9,66.5
20103,2010,71.6,66.5
20105,2010,63.3,66.5
20107,2010,56.2,66.5
20109,2010,69.3,66.5
20111,2010,68,66.5
20113,2010,75.8,66.5
20115,2010,67.8,66.5
20117,2010,72.2,66.5
20119,2010,63.2,66.5
20121,2010,72.9,66.5
20123,2010,66.2,66.5
20125,2010,63.4,66.5
20127,2010,62.7,66.5
20129,2010,53.4,66.5
20131,2010,74.3,66.5
20133,2010,69.2,66.5
20135,2010,60.4,66.5
20137,2010,63.9,66.5
20139,2010,69.5,66.5
20141,2010,63.3,66.5
20143,2010,72.8,66.5
20145,2010,67.7,66.5
20147,2010,65.3,66.5
20149,2010,72.9,66.5
20151,2010,70.6,66.5
20153,2010,59.7,66.5
20155,2010,72,66.5
20157,2010,62.8,66.5
20159,2010,68.9,66.5
20161,2010,69.3,66.5
20163,2010,63.9,66.5
20165,2010,63.9,66.5
20167,2010,63.5,66.5
20169,2010,78,66.5
20171,2010,71.2,66.5
20173,2010,69.5,66.5
20175,2010,55.5,66.5
20177,2010,72.4,66.5
20179,2010,70.2,66.5
20181,2010,62.7,66.5
20183,2010,65.1,66.5
20185,2010,64.5,66.5
20187,2010,61.7,66.5
20189,2010,62,66.5
20191,2010,68.9,66.5
20193,2010,70.4,66.5
20195,2010,67.5,66.5
20197,2010,67.9,66.5
20199,2010,60.4,66.5
20201,2010,67.6,66.5
20203,2010,61.3,66.5
20205,2010,58.8,66.5
20207,2010,59.1,66.5
20209,2010,63.7,66.5
21001,2010,67.4,66.5
21003,2010,65,66.5
21005,2010,70.8,66.5
21007,2010,53.7,66.5
21009,2010,68.8,66.5
21011,2010,50.6,66.5
21013,2010,43.9,66.5
21015,2010,74.6,66.5
21017,2010,65.5,66.5
21019,2010,68.4,66.5
21021,2010,67.4,66.5
21023,2010,62.9,66.5
21025,2010,46.8,66.5
21027,2010,55.2,66.5
21029,2010,73,66.5
21031,2010,60.5,66.5
21033,2010,69.9,66.5
21035,2010,63.6,66.5
21037,2010,69.8,66.5
21039,2010,55.4,66.5
21041,2010,64.3,66.5
21043,2010,55.4,66.5
21045,2010,58.1,66.5
21047,2010,65.3,66.5
21049,2010,69.9,66.5
21051,2010,54.2,66.5
21053,2010,54.3,66.5
21055,2010,62.7,66.5
21057,2010,54.2,66.5
21059,2010,75.5,66.5
21061,2010,58.8,66.5
21063,2010,54.8,66.5
21065,2010,64.6,66.5
21067,2010,67.3,66.5
21069,2010,64.7,66.5
21071,2010,40.7,66.5
21073,2010,68.1,66.5
21075,2010,62.2,66.5
21077,2010,48.2,66.5
21079,2010,60,66.5
21081,2010,66.5,66.5
21083,2010,69.3,66.5
21085,2010,63.3,66.5
21087,2010,71.2,66.5
21089,2010,59.4,66.5
21091,2010,66.2,66.5
21093,2010,71.3,66.5
21095,2010,32.6,66.5
21097,2010,67.8,66.5
21099,2010,65.7,66.5
21101,2010,71.3,66.5
21103,2010,65.4,66.5
21105,2010,62.2,66.5
21107,2010,66.9,66.5
21109,2010,53.5,66.5
21111,2010,69.1,66.5
21113,2010,68.9,66.5
21115,2010,53.4,66.5
21117,2010,71.9,66.5
21119,2010,39.3,66.5
21121,2010,48.9,66.5
21123,2010,71.1,66.5
21125,2010,66.7,66.5
21127,2010,64,66.5
21129,2010,47.9,66.5
21131,2010,33.7,66.5
21133,2010,48,66.5
21135,2010,55.3,66.5
21137,2010,66.8,66.5
21139,2010,60.6,66.5
21141,2010,66.4,66.5
21143,2010,54.3,66.5
21145,2010,71,66.5
21147,2010,52.5,66.5
21149,2010,62.7,66.5
21151,2010,67.4,66.5
21153,2010,46.3,66.5
21155,2010,74.5,66.5
21157,2010,66.4,66.5
21159,2010,50.2,66.5
21161,2010,66.2,66.5
21163,2010,65.4,66.5
21165,2010,47.2,66.5
21167,2010,62.8,66.5
21169,2010,61.3,66.5
21171,2010,63.9,66.5
21173,2010,68.8,66.5
21175,2010,51.5,66.5
21177,2010,64.4,66.5
21179,2010,74.1,66.5
21181,2010,67.1,66.5
21183,2010,67.2,66.5
21185,2010,76.5,66.5
21187,2010,51.8,66.5
21189,2010,52.2,66.5
21191,2010,65.2,66.5
21193,2010,44.6,66.5
21195,2010,50.9,66.5
21197,2010,54.8,66.5
21199,2010,64.5,66.5
21201,2010,41.2,66.5
21203,2010,57.9,66.5
21205,2010,61.7,66.5
21207,2010,57.7,66.5
21209,2010,69.3,66.5
21211,2010,72.2,66.5
21213,2010,70.8,66.5
21215,2010,70.9,66.5
21217,2010,74.1,66.5
21219,2010,60.9,66.5
21221,2010,58,66.5
21223,2010,63.8,66.5
21225,2010,67.6,66.5
21227,2010,70.2,66.5
21229,2010,70.6,66.5
21231,2010,52.3,66.5
21233,2010,59.3,66.5
21235,2010,61.2,66.5
21237,2010,44.7,66.5
21239,2010,65.8,66.5
22001,2010,64.7,66.5
22003,2010,53.9,66.5
22005,2010,66.9,66.5
22007,2010,56.7,66.5
22009,2010,54,66.5
22011,2010,64,66.5
22013,2010,54.2,66.5
22015,2010,68,66.5
22017,2010,67.1,66.5
22019,2010,63.8,66.5
22021,2010,48.3,66.5
22023,2010,44.7,66.5
22025,2010,53.1,66.5
22027,2010,60.2,66.5
22029,2010,51.9,66.5
22031,2010,56.5,66.5
22033,2010,65.2,66.5
22035,2010,55.6,66.5
22037,2010,57.9,66.5
22039,2010,61.5,66.5
22041,2010,61.3,66.5
22043,2010,57.3,66.5
22045,2010,63.8,66.5
22047,2010,60,66.5
22049,2010,56,66.5
22051,2010,66.5,66.5
22053,2010,62.5,66.5
22055,2010,66,66.5
22057,2010,66.1,66.5
22059,2010,56.8,66.5
22061,2010,59.7,66.5
22063,2010,62.3,66.5
22065,2010,51.2,66.5
22067,2010,62.1,66.5
22069,2010,52.9,66.5
22071,2010,43.8,66.5
22073,2010,66.8,66.5
22075,2010,56,66.5
22077,2010,53.3,66.5
22079,2010,63.9,66.5
22081,2010,45.3,66.5
22083,2010,61.5,66.5
22085,2010,47.8,66.5
22087,2010,45.4,66.5
22089,2010,66.3,66.5
22091,2010,44.5,66.5
22093,2010,54.4,66.5
22095,2010,62.8,66.5
22097,2010,57.3,66.5
22099,2010,62.8,66.5
22101,2010,56.1,66.5
22103,2010,67.9,66.5
22105,2010,55.8,66.5
22107,2010,43.2,66.5
22109,2010,64.5,66.5
22111,2010,58,66.5
22113,2010,65.1,66.5
22115,2010,55.9,66.5
22117,2010,61.7,66.5
22119,2010,62.6,66.5
22121,2010,64.3,66.5
22123,2010,60.1,66.5
22125,2010,50.2,66.5
22127,2010,47.9,66.5
23001,2010,64.3,66.5
23003,2010,55.7,66.5
23005,2010,66.3,66.5
23007,2010,44.7,66.5
23009,2010,47.5,66.5
23011,2010,62.7,66.5
23013,2010,53.4,66.5
23015,2010,49.1,66.5
23017,2010,51.6,66.5
23019,2010,63.6,66.5
23021,2010,44.4,66.5
23023,2010,63.3,66.5
23025,2010,50.5,66.5
23027,2010,55.4,66.5
23029,2010,46.9,66.5
23031,2010,52.1,66.5
24001,2010,66.3,66.5
24003,2010,73,66.5
24005,2010,73.4,66.5
24009,2010,68.8,66.5
24011,2010,63.9,66.5
24013,2010,78.1,66.5
24015,2010,66.5,66.5
24017,2010,71.5,66.5
24019,2010,60.1,66.5
24021,2010,75,66.5
24023,2010,49.1,66.5
24025,2010,75.9,66.5
24027,2010,76.7,66.5
24029,2010,57.7,66.5
24031,2010,76.1,66.5
24033,2010,68.6,66.5
24035,2010,68.2,66.5
24037,2010,63.5,66.5
24039,2010,54.4,66.5
24041,2010,62.1,66.5
24043,2010,69.6,66.5
24045,2010,66.7,66.5
24047,2010,33.2,66.5
24510,2010,59.5,66.5
25001,2010,45.5,66.5
25003,2010,63.7,66.5
25005,2010,68,66.5
25007,2010,NA,66.5
25009,2010,69.8,66.5
25011,2010,69.8,66.5
25013,2010,72.2,66.5
25015,2010,73.9,66.5
25017,2010,73.3,66.5
25019,2010,NA,66.5
25021,2010,74.2,66.5
25023,2010,67.5,66.5
25025,2010,62.9,66.5
25027,2010,68.9,66.5
26001,2010,40.2,66.5
26003,2010,45.3,66.5
26005,2010,69.5,66.5
26007,2010,67.7,66.5
26009,2010,42.3,66.5
26011,2010,59.2,66.5
26013,2010,50.9,66.5
26015,2010,69.6,66.5
26017,2010,76.2,66.5
26019,2010,46.5,66.5
26021,2010,65.1,66.5
26023,2010,64.9,66.5
26025,2010,69.5,66.5
26027,2010,64.1,66.5
26029,2010,51.4,66.5
26031,2010,50.6,66.5
26033,2010,52.8,66.5
26035,2010,47.9,66.5
26037,2010,76,66.5
26039,2010,44.3,66.5
26041,2010,63.5,66.5
26043,2010,66.1,66.5
26045,2010,72.9,66.5
26047,2010,50.5,66.5
26049,2010,68.5,66.5
26051,2010,50.3,66.5
26053,2010,53.4,66.5
26055,2010,68,66.5
26057,2010,74.7,66.5
26059,2010,66,66.5
26061,2010,60.7,66.5
26063,2010,58.3,66.5
26065,2010,72.6,66.5
26067,2010,73.3,66.5
26069,2010,48.6,66.5
26071,2010,50.5,66.5
26073,2010,70.3,66.5
26075,2010,69.3,66.5
26077,2010,71.5,66.5
26079,2010,45.2,66.5
26081,2010,73.6,66.5
26083,2010,35.7,66.5
26085,2010,27.3,66.5
26087,2010,73.9,66.5
26089,2010,50,66.5
26091,2010,69.7,66.5
26093,2010,75.3,66.5
26095,2010,46.4,66.5
26097,2010,37.3,66.5
26099,2010,75.4,66.5
26101,2010,55.3,66.5
26103,2010,64,66.5
26105,2010,59.1,66.5
26107,2010,60.3,66.5
26109,2010,60.9,66.5
26111,2010,75.9,66.5
26113,2010,54.5,66.5
26115,2010,72.9,66.5
26117,2010,67.4,66.5
26119,2010,39.1,66.5
26121,2010,70.6,66.5
26123,2010,59.3,66.5
26125,2010,74,66.5
26127,2010,52.4,66.5
26129,2010,48.9,66.5
26131,2010,48,66.5
